"","pathway","description","genes_in_pathway","matches","%_match","pValue","adj.pValue","overlap"
"GO:0010753","GO:0010753","""positive regulation of cGMP-mediated signaling""","2","1","50","0.049557743400333","0.695863797883939","8629223"
"GO:0022409","GO:0022409","""positive regulation of cell-cell adhesion""","2","1","50","0.049557743400333","0.695863797883939","8629223"
"GO:0034394","GO:0034394","""protein localization to cell surface""","2","1","50","0.049557743400333","0.695863797883939","8626671"
"GO:0031623","GO:0031623","""receptor internalization""","2","1","50","0.049557743400333","0.695863797883939","8617472"
"GO:0060176","GO:0060176","""regulation of aggregation involved in sorocarp development""","32","3","9.38","0.0452136081676398","0.695863797883939","8624075,8625513,8629014"
"GO:1905169","GO:1905169","""regulation of protein localization to phagocytic vesicle""","2","1","50","0.049557743400333","0.695863797883939","8629223"
"GO:0009628","GO:0009628","""response to abiotic stimulus""","131","7","5.34","0.0461035379923519","0.695863797883939","8616670,8617308,8623104,8626571,8627224,8628964,8629014"
"GO:0010243","GO:0010243","""response to organonitrogen compound""","55","4","7.27","0.0484819398913957","0.695863797883939","8623081,8625513,8627224,8629223"
"GO:0009410","GO:0009410","""response to xenobiotic stimulus""","2","1","50","0.049557743400333","0.695863797883939","8620966"
"GO:1902652","GO:1902652","""secondary alcohol metabolic process""","14","2","14.29","0.0467330538138083","0.695863797883939","8621351,8629462"
"GO:0031149","GO:0031149","""sorocarp stalk cell differentiation""","33","3","9.09","0.0488481674620938","0.695863797883939","8627992,8628117,8629014"
"GO:0008295","GO:0008295","""spermidine biosynthetic process""","2","1","50","0.049557743400333","0.695863797883939","8616702"
"GO:0008216","GO:0008216","""spermidine metabolic process""","2","1","50","0.049557743400333","0.695863797883939","8616702"
"GO:0051017","GO:0051017","""actin filament bundle assembly""","15","2","13.33","0.0530531859157106","0.709004638092851","8616670,8627224"
"GO:0030030","GO:0030030","""cell projection organization""","56","4","7.14","0.0512305752819764","0.709004638092851","8615885,8617301,8618665,8629223"
"GO:0048017","GO:0048017","""inositol lipid-mediated signaling""","15","2","13.33","0.0530531859157106","0.709004638092851","8624075,8629223"
"GO:0048015","GO:0048015","""phosphatidylinositol-mediated signaling""","15","2","13.33","0.0530531859157106","0.709004638092851","8624075,8629223"
"GO:0120036","GO:0120036","""plasma membrane bounded cell projection organization""","56","4","7.14","0.0512305752819764","0.709004638092851","8615885,8617301,8618665,8629223"
"GO:0050918","GO:0050918","""positive chemotaxis""","15","2","13.33","0.0530531859157106","0.709004638092851","8624075,8629223"
"GO:0032103","GO:0032103","""positive regulation of response to external stimulus""","15","2","13.33","0.0530531859157106","0.709004638092851","8628117,8629223"
"GO:0050926","GO:0050926","""regulation of positive chemotaxis""","15","2","13.33","0.0530531859157106","0.709004638092851","8624075,8629223"
"GO:0031285","GO:0031285","""regulation of sorocarp stalk cell differentiation""","15","2","13.33","0.0530531859157106","0.709004638092851","8627992,8628117"
"GO:0022414","GO:0022414","""reproductive process""","15","2","13.33","0.0530531859157106","0.709004638092851","8627992,8628117"
"GO:0009266","GO:0009266","""response to temperature stimulus""","15","2","13.33","0.0530531859157106","0.709004638092851","8628964,8629014"
"GO:0044262","GO:0044262","""cellular carbohydrate metabolic process""","35","3","8.57","0.0565312404030556","0.748916041339611","8617212,8621274,8623081"
"GO:0080135","GO:0080135","""regulation of cellular response to stress""","35","3","8.57","0.0565312404030556","0.748916041339611","8624075,8625513,8629014"
"GO:0019954","GO:0019954","""asexual reproduction""","58","4","6.9","0.0569791203985954","0.751581730971949","8620128,8623801,8624075,8629223"
"GO:0061572","GO:0061572","""actin filament bundle organization""","16","2","12.5","0.0596565311578946","0.766976584127025","8616670,8627224"
"GO:1990748","GO:1990748","""cellular detoxification""","16","2","12.5","0.0596565311578946","0.766976584127025","8617104,8620966"
"GO:0098869","GO:0098869","""cellular oxidant detoxification""","16","2","12.5","0.0596565311578946","0.766976584127025","8617104,8620966"
"GO:0097237","GO:0097237","""cellular response to toxic substance""","16","2","12.5","0.0596565311578946","0.766976584127025","8617104,8620966"
"GO:0019935","GO:0019935","""cyclic-nucleotide-mediated signaling""","16","2","12.5","0.0596565311578946","0.766976584127025","8624075,8629223"
"GO:0032880","GO:0032880","""regulation of protein localization""","16","2","12.5","0.0596565311578946","0.766976584127025","8624075,8629223"
"GO:0009617","GO:0009617","""response to bacterium""","59","4","6.78","0.0599782609370136","0.767872945693616","8620966,8625513,8627224,8629083"
"GO:0006278","GO:0006278","""RNA-templated DNA biosynthetic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8623323"
"GO:0046500","GO:0046500","""S-adenosylmethionine metabolic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8628031"
"GO:0023058","GO:0023058","""adaptation of signaling pathway""","3","1","33.33","0.0734133494735413","0.79569466269334","8617472"
"GO:0009309","GO:0009309","""amine biosynthetic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8616702"
"GO:0006528","GO:0006528","""asparagine metabolic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8620200"
"GO:0042401","GO:0042401","""biogenic amine biosynthetic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8616702"
"GO:0016051","GO:0016051","""carbohydrate biosynthetic process""","17","2","11.76","0.066525090511646","0.79569466269334","8617212,8621274"
"GO:0009056","GO:0009056","""catabolic process""","267","11","4.12","0.0717665355499031","0.79569466269334","8616025,8616467,8617104,8617905,8618840,8620966,8621274,8622433,8623081,8625523,8625750"
"GO:0016049","GO:0016049","""cell growth""","3","1","33.33","0.0734133494735413","0.79569466269334","8624075"
"GO:0007267","GO:0007267","""cell-cell signaling""","18","2","11.11","0.073641580203322","0.79569466269334","8618391,8618513"
"GO:0044247","GO:0044247","""cellular polysaccharide catabolic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8623081"
"GO:0071321","GO:0071321","""cellular response to cGMP""","3","1","33.33","0.0734133494735413","0.79569466269334","8629223"
"GO:0043326","GO:0043326","""chemotaxis to folate""","17","2","11.76","0.066525090511646","0.79569466269334","8625513,8629223"
"GO:0002029","GO:0002029","""desensitization of G protein-coupled receptor signaling pathway""","3","1","33.33","0.0734133494735413","0.79569466269334","8617472"
"GO:0098754","GO:0098754","""detoxification""","17","2","11.76","0.066525090511646","0.79569466269334","8617104,8620966"
"GO:0009251","GO:0009251","""glucan catabolic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8623081"
"GO:0006542","GO:0006542","""glutamine biosynthetic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8622055"
"GO:0006955","GO:0006955","""immune response""","3","1","33.33","0.0734133494735413","0.79569466269334","8620966"
"GO:0098662","GO:0098662","""inorganic cation transmembrane transport""","37","3","8.11","0.0647512202412006","0.79569466269334","8621371,8626571,8628764"
"GO:0022401","GO:0022401","""negative adaptation of signaling pathway""","3","1","33.33","0.0734133494735413","0.79569466269334","8617472"
"GO:0009895","GO:0009895","""negative regulation of catabolic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8616025"
"GO:0031330","GO:0031330","""negative regulation of cellular catabolic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8616025"
"GO:0050922","GO:0050922","""negative regulation of chemotaxis""","3","1","33.33","0.0734133494735413","0.79569466269334","8624075"
"GO:0014067","GO:0014067","""negative regulation of phosphatidylinositol 3-kinase signaling""","3","1","33.33","0.0734133494735413","0.79569466269334","8624075"
"GO:1903531","GO:1903531","""negative regulation of secretion by cell""","3","1","33.33","0.0734133494735413","0.79569466269334","8629014"
"GO:0051048","GO:0051048","""negative regulation of secretion""","3","1","33.33","0.0734133494735413","0.79569466269334","8629014"
"GO:0006596","GO:0006596","""polyamine biosynthetic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8616702"
"GO:0006595","GO:0006595","""polyamine metabolic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8616702"
"GO:0000272","GO:0000272","""polysaccharide catabolic process""","3","1","33.33","0.0734133494735413","0.79569466269334","8623081"
"GO:0045785","GO:0045785","""positive regulation of cell adhesion""","3","1","33.33","0.0734133494735413","0.79569466269334","8629223"
"GO:0031269","GO:0031269","""pseudopodium assembly""","17","2","11.76","0.066525090511646","0.79569466269334","8615885,8618665"
"GO:0001522","GO:0001522","""pseudouridine synthesis""","3","1","33.33","0.0734133494735413","0.79569466269334","8623323"
"GO:0001558","GO:0001558","""regulation of cell growth""","3","1","33.33","0.0734133494735413","0.79569466269334","8624075"
"GO:0060341","GO:0060341","""regulation of cellular localization""","18","2","11.11","0.073641580203322","0.79569466269334","8624075,8629223"
"GO:0050794","GO:0050794","""regulation of cellular process""","669","23","3.44","0.0724589352667168","0.79569466269334","8615885,8615939,8616025,8617301,8617472,8618108,8618391,8618513,8618665,8620128,8621425,8621827,8622088,8624075,8624635,8625513,8626513,8626571,8627992,8628117,8629014,8629223,8629399"
"GO:0043550","GO:0043550","""regulation of lipid kinase activity""","3","1","33.33","0.0734133494735413","0.79569466269334","8629223"
"GO:0043551","GO:0043551","""regulation of phosphatidylinositol 3-kinase activity""","3","1","33.33","0.0734133494735413","0.79569466269334","8629223"
"GO:1904375","GO:1904375","""regulation of protein localization to cell periphery""","3","1","33.33","0.0734133494735413","0.79569466269334","8624075"
"GO:0031156","GO:0031156","""regulation of sorocarp development""","39","3","7.69","0.0734881309335028","0.79569466269334","8620128,8622088,8629223"
"GO:0060359","GO:0060359","""response to ammonium ion""","3","1","33.33","0.0734133494735413","0.79569466269334","8629014"
"GO:0070305","GO:0070305","""response to cGMP""","3","1","33.33","0.0734133494735413","0.79569466269334","8629223"
"GO:0010035","GO:0010035","""response to inorganic substance""","39","3","7.69","0.0734881309335028","0.79569466269334","8618706,8623323,8629014"
"GO:0044282","GO:0044282","""small molecule catabolic process""","62","4","6.45","0.0694690422957031","0.79569466269334","8618840,8622433,8625523,8625750"
"GO:0006790","GO:0006790","""sulfur compound metabolic process""","39","3","7.69","0.0734881309335028","0.79569466269334","8620966,8621351,8628031"
"GO:0098655","GO:0098655","""cation transmembrane transport""","40","3","7.5","0.078043672863894","0.840279403591113","8621371,8626571,8628764"
"GO:0009636","GO:0009636","""response to toxic substance""","19","2","10.53","0.0809894075109161","0.868925086921695","8617104,8620966"
"GO:0009063","GO:0009063","""amino acid catabolic process""","41","3","7.32","0.0827201309480638","0.884379785960527","8618840,8622433,8625523"
"GO:0010033","GO:0010033","""response to organic substance""","94","5","5.32","0.0867383997437779","0.924097566501019","8621449,8623081,8625513,8627224,8629223"
"GO:0080134","GO:0080134","""regulation of response to stress""","42","3","7.14","0.0875145412664956","0.929117795257882","8624075,8625513,8629014"
"GO:0006914","GO:0006914","""autophagy""","43","3","6.98","0.0924238653462555","0.935126739052484","8616025,8617905,8621274"
"GO:0016338","GO:0016338","""calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules""","4","1","25","0.0966737521501584","0.935126739052484","8628675"
"GO:0048388","GO:0048388","""endosomal lumen acidification""","4","1","25","0.0966737521501584","0.935126739052484","8620083"
"GO:0046847","GO:0046847","""filopodium assembly""","20","2","10","0.0885526473132743","0.935126739052484","8617301,8629223"
"GO:0006538","GO:0006538","""glutamate catabolic process""","4","1","25","0.0966737521501584","0.935126739052484","8622433"
"GO:0006971","GO:0006971","""hypotonic response""","21","2","9.52","0.0963160193697806","0.935126739052484","8626571,8629014"
"GO:0002376","GO:0002376","""immune system process""","4","1","25","0.0966737521501584","0.935126739052484","8620966"
"GO:0006102","GO:0006102","""isocitrate metabolic process""","4","1","25","0.0966737521501584","0.935126739052484","8629462"
"GO:0045926","GO:0045926","""negative regulation of growth""","4","1","25","0.0966737521501584","0.935126739052484","8624075"
"GO:0006334","GO:0006334","""nucleosome assembly""","4","1","25","0.0966737521501584","0.935126739052484","8616794"
"GO:0034728","GO:0034728","""nucleosome organization""","4","1","25","0.0966737521501584","0.935126739052484","8616794"
"GO:0051240","GO:0051240","""positive regulation of multicellular organismal process""","4","1","25","0.0966737521501584","0.935126739052484","8628117"
"GO:2000243","GO:2000243","""positive regulation of reproductive process""","4","1","25","0.0966737521501584","0.935126739052484","8628117"
"GO:0031287","GO:0031287","""positive regulation of sorocarp stalk cell differentiation""","4","1","25","0.0966737521501584","0.935126739052484","8628117"
"GO:0075261","GO:0075261","""positive regulation of spore-bearing organ development""","4","1","25","0.0966737521501584","0.935126739052484","8628117"
